frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
0.00046,706.960145,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.998678,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:36,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,56,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000154,706.960299,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.998718,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:34,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,174,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000108,706.960407,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.998723,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:37,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,57,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000135,706.960542,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.998611,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000275,706.960817,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.998767,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000156,706.960973,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.998797,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,84,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000127,706.9611,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.998797,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:35,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,65,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.99883,708.95993,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000245,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,159,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000541,708.960471,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000326,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:38,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,58,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000162,708.960633,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000334,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,171,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000107,708.96074,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000333,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:31,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,51,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000318,708.961058,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000516,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000122,708.96118,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.000363,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000241,708.961421,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000448,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:37,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,57,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000138,708.961559,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000459,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:33,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,83,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.995563,710.957122,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.997192,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,141,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000328,710.95745,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.996979,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
5.50E-05,710.957505,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.996872,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:35,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,195,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
3.70E-05,710.957542,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.996802,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:33,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,53,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
4.60E-05,710.957588,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.99653,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
3.60E-05,710.957624,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.996444,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
4.20E-05,710.957666,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.996245,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:37,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,77,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
4.10E-05,710.957707,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.996148,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:30,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,50,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.999805,712.957512,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.00039,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:38,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,198,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000186,712.957698,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000248,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:36,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,56,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
4.80E-05,712.957746,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000241,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:33:30,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,130,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
3.30E-05,712.957779,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000237,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,55,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
4.20E-05,712.957821,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000233,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
3.40E-05,712.957855,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.000231,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
3.90E-05,712.957894,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000228,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:39,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,69,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
3.90E-05,712.957933,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000226,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:30,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,90,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
2.001688,714.959621,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.002109,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:33,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,173,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.00116,714.960781,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.003083,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:39,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,59,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.00023,714.961011,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.003265,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:35,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,195,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000107,714.961118,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.003339,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000121,714.961239,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.003418,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
9.30E-05,714.961332,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.003477,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000106,714.961438,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.003544,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:30,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,80,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000108,714.961546,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.003613,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:31,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,61,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.998625,716.960171,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.00055,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:33:37,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,137,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000964,716.961135,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000354,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:36,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,56,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000173,716.961308,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000297,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:38,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,158,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000107,716.961415,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000297,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:38,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,58,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000137,716.961552,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000313,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000107,716.961659,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.000327,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000125,716.961784,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000346,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:37,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,57,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000265,716.962049,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000503,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:30,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,70,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.998595,718.960644,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000473,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:36:32,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,162,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000722,718.961366,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000231,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:31,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,51,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.00017,718.961536,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000228,10,27,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:33:33,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,133,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000106,718.961642,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000227,9,27,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000147,718.961789,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000237,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000106,718.961895,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.000236,12,27,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000121,718.962016,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000232,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:35,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,85,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000124,718.96214,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000091,18,27,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:37,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,57,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.996902,719.959042,70,10.5.126.141,10.5.126.56,35161,1883,0x00000018,60.000058,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010f8,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000151,719.959193,70,10.5.126.56,10.5.126.141,1883,35161,0x00000018,0.000151,2,113,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010f8,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000458,719.959651,70,10.5.126.143,10.5.126.56,34237,1883,0x00000018,59.999844,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fa,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
9.30E-05,719.959744,70,10.5.126.56,10.5.126.143,1883,34237,0x00000018,9.30E-05,2,113,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fa,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
7.80E-05,719.959822,70,10.5.126.145,10.5.126.56,46623,1883,0x00000018,0.999178,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fc,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
5.90E-05,719.959881,70,10.5.126.56,10.5.126.145,1883,46623,0x00000018,5.90E-05,2,3662,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fc,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
6.30E-05,719.959944,70,10.5.126.147,10.5.126.56,45663,1883,0x00000018,0.998578,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fe,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
5.30E-05,719.959997,70,10.5.126.56,10.5.126.147,1883,45663,0x00000018,5.30E-05,2,3302,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fe,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
6.20E-05,719.960059,70,10.5.126.141,10.5.126.56,38901,1883,0x00000018,59.999869,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010f8,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
5.00E-05,719.960109,70,10.5.126.56,10.5.126.141,1883,38901,0x00000018,5.00E-05,2,114,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010f8,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
6.10E-05,719.96017,70,10.5.126.143,10.5.126.56,45553,1883,0x00000018,59.999705,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fa,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
4.80E-05,719.960218,70,10.5.126.56,10.5.126.143,1883,45553,0x00000018,4.80E-05,2,113,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fa,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
6.00E-05,719.960278,70,10.5.126.145,10.5.126.56,38937,1883,0x00000018,0.998742,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fc,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000115,719.960393,70,10.5.126.56,10.5.126.145,1883,38937,0x00000018,0.000115,2,3662,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fc,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000112,719.960505,70,10.5.126.147,10.5.126.56,46653,1883,0x00000018,0.998863,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fe,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
6.40E-05,719.960569,70,10.5.126.56,10.5.126.147,1883,46653,0x00000018,6.40E-05,2,3302,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fe,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000234,719.960803,70,10.5.126.142,10.5.126.56,43335,1883,0x00000018,59.999641,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010f9,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000174,719.960977,70,10.5.126.56,10.5.126.142,1883,43335,0x00000018,0.000174,2,121,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010f9,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000175,719.961152,70,10.5.126.146,10.5.126.56,39593,1883,0x00000018,0.999363,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fd,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
8.70E-05,719.961239,70,10.5.126.56,10.5.126.146,1883,39593,0x00000018,8.70E-05,2,4382,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fd,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
7.00E-05,719.961309,70,10.5.126.142,10.5.126.56,37677,1883,0x00000018,59.999913,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010f9,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000132,719.961441,70,10.5.126.56,10.5.126.142,1883,37677,0x00000018,0.000132,2,120,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010f9,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
9.00E-05,719.961531,70,10.5.126.146,10.5.126.56,33387,1883,0x00000018,0.999636,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fd,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
5.60E-05,719.961587,70,10.5.126.56,10.5.126.146,1883,33387,0x00000018,5.60E-05,2,4382,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fd,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
0.000164,719.961751,70,10.5.126.144,10.5.126.56,44995,1883,0x00000018,59.999925,2,27,0,0,0,0,1,0,1,0,0,0,32,c0:00,2,512,0x000010fb,0,0,0,0,0,0,0,0,0,0,0,0x000000c0,0,0,0,12,0,0,0,0,0,0,6,64,patientMonitoring,0
6.00E-05,719.961811,70,10.5.126.56,10.5.126.144,1883,44995,0x00000018,6.00E-05,2,116,0,0,0,0,1,0,1,0,0,0,32,d0:00,2,512,0x000010fb,0,0,0,0,0,0,0,0,0,0,0,0x000000d0,0,0,0,13,0,0,0,0,0,0,6,64,patientMonitoring,0
